,season,round,circuit_id,raceName,url,LAT,LONG,locality,country,date,time
842,2011,4,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2011-05-08,12:00:00Z
843,2011,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2011-05-22,12:00:00Z
844,2011,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2011-05-29,12:00:00Z
845,2011,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2011-06-12,17:00:00Z
846,2011,8,valencia,European Grand Prix,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,39.4589,-0.331667,Valencia,Spain,2011-06-26,12:00:00Z
847,2011,9,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2011-07-10,12:00:00Z
848,2011,10,nurburgring,German Grand Prix,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2011-07-24,12:00:00Z
849,2011,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2011-07-31,12:00:00Z
850,2011,12,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2011-08-28,12:00:00Z
851,2011,13,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2011-09-11,12:00:00Z
852,2011,14,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2011-09-25,12:00:00Z
853,2011,15,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2011-10-09,06:00:00Z
854,2011,16,yeongam,Korean Grand Prix,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,34.7333,126.417,Yeongam County,Korea,2011-10-16,06:00:00Z
855,2011,17,buddh,Indian Grand Prix,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,28.3487,77.5331,Uttar Pradesh,India,2011-10-30,09:30:00Z
856,2011,18,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2011-11-13,13:00:00Z
857,2011,19,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2011-11-27,16:00:00Z
858,2012,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2012-03-18,06:00:00Z
859,2012,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2012-03-25,08:00:00Z
860,2012,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2012-04-15,07:00:00Z
861,2012,4,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2012-04-22,12:00:00Z
862,2012,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2012-05-13,12:00:00Z
863,2012,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2012-05-27,12:00:00Z
864,2012,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2012-06-10,18:00:00Z
865,2012,8,valencia,European Grand Prix,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,39.4589,-0.331667,Valencia,Spain,2012-06-24,12:00:00Z
866,2012,9,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2012-07-08,12:00:00Z
867,2012,10,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2012_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2012-07-22,12:00:00Z
868,2012,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2012-07-29,12:00:00Z
869,2012,12,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2012-09-02,12:00:00Z
870,2012,13,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2012-09-09,12:00:00Z
871,2012,14,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2012-09-23,12:00:00Z
872,2012,15,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2012-10-07,06:00:00Z
873,2012,16,yeongam,Korean Grand Prix,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,34.7333,126.417,Yeongam County,Korea,2012-10-14,06:00:00Z
874,2012,17,buddh,Indian Grand Prix,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,28.3487,77.5331,Uttar Pradesh,India,2012-10-28,09:30:00Z
875,2012,18,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2012-11-04,13:00:00Z
876,2012,19,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2012-11-18,19:00:00Z
877,2012,20,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2012-11-25,16:00:00Z
878,2013,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2013-03-17,06:00:00Z
879,2013,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2013-03-24,08:00:00Z
880,2013,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2013-04-14,07:00:00Z
881,2013,4,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2013-04-21,12:00:00Z
882,2013,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2013-05-12,12:00:00Z
883,2013,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2013-05-26,12:00:00Z
884,2013,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2013-06-09,18:00:00Z
885,2013,8,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2013-06-30,12:00:00Z
886,2013,9,nurburgring,German Grand Prix,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2013-07-07,12:00:00Z
887,2013,10,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2013-07-28,12:00:00Z
888,2013,11,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2013-08-25,12:00:00Z
889,2013,12,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2013-09-08,12:00:00Z
890,2013,13,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2013-09-22,12:00:00Z
891,2013,14,yeongam,Korean Grand Prix,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,34.7333,126.417,Yeongam County,Korea,2013-10-06,06:00:00Z
892,2013,15,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2013-10-13,06:00:00Z
893,2013,16,buddh,Indian Grand Prix,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,28.3487,77.5331,Uttar Pradesh,India,2013-10-27,09:30:00Z
894,2013,17,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2013-11-03,13:00:00Z
895,2013,18,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2013-11-17,19:00:00Z
896,2013,19,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2013-11-24,16:00:00Z
897,2014,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2014-03-16,06:00:00Z
898,2014,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,08:00:00Z
899,2014,3,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,15:00:00Z
900,2014,4,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2014-04-20,07:00:00Z
901,2014,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2014-05-11,12:00:00Z
902,2014,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2014-05-25,12:00:00Z
903,2014,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2014-06-08,18:00:00Z
904,2014,8,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2014-06-22,12:00:00Z
905,2014,9,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2014-07-06,12:00:00Z
906,2014,10,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2014-07-20,12:00:00Z
907,2014,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2014-07-27,12:00:00Z
908,2014,12,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2014-08-24,12:00:00Z
909,2014,13,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2014-09-07,12:00:00Z
910,2014,14,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2014-09-21,12:00:00Z
911,2014,15,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2014-10-05,06:00:00Z
912,2014,16,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2014-10-12,11:00:00Z
913,2014,17,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2014-11-02,20:00:00Z
914,2014,18,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2014-11-09,16:00:00Z
915,2014,19,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2014-11-23,13:00:00Z
916,2015,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2015-03-15,05:00:00Z
917,2015,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2015-03-29,07:00:00Z
918,2015,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2015-04-12,06:00:00Z
919,2015,4,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2015-04-19,15:00:00Z
920,2015,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2015-05-10,12:00:00Z
921,2015,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2015-05-24,12:00:00Z
922,2015,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2015-06-07,18:00:00Z
923,2015,8,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2015-06-21,12:00:00Z
924,2015,9,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2015-07-05,12:00:00Z
925,2015,10,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2015-07-26,12:00:00Z
926,2015,11,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2015-08-23,12:00:00Z
927,2015,12,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2015-09-06,12:00:00Z
928,2015,13,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2015-09-20,12:00:00Z
929,2015,14,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2015-09-27,05:00:00Z
930,2015,15,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2015-10-11,11:00:00Z
931,2015,16,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2015-10-25,19:00:00Z
932,2015,17,rodriguez,Mexican Grand Prix,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2015-11-01,19:00:00Z
933,2015,18,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2015-11-15,16:00:00Z
934,2015,19,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2015-11-29,13:00:00Z
935,2016,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2016-03-20,05:00:00Z
936,2016,2,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2016-04-03,15:00:00Z
937,2016,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2016-04-17,06:00:00Z
938,2016,4,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2016-05-01,12:00:00Z
939,2016,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2016-05-15,12:00:00Z
940,2016,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2016-05-29,12:00:00Z
941,2016,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2016-06-12,18:00:00Z
942,2016,8,baku,European Grand Prix,http://en.wikipedia.org/wiki/2016_European_Grand_Prix,40.3725,49.8533,Baku,Azerbaijan,2016-06-19,13:00:00Z
943,2016,9,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2016-07-03,12:00:00Z
944,2016,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2016_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2016-07-10,12:00:00Z
945,2016,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2016-07-24,12:00:00Z
946,2016,12,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2016_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2016-07-31,12:00:00Z
947,2016,13,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2016-08-28,12:00:00Z
948,2016,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2016-09-04,12:00:00Z
949,2016,15,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2016-09-18,12:00:00Z
950,2016,16,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2016-10-02,07:00:00Z
951,2016,17,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2016-10-09,05:00:00Z
952,2016,18,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2016-10-23,19:00:00Z
953,2016,19,rodriguez,Mexican Grand Prix,http://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2016-10-30,19:00:00Z
954,2016,20,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2016-11-13,16:00:00Z
955,2016,21,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2016-11-27,13:00:00Z
956,2017,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2017-03-26,05:00:00Z
957,2017,2,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2017-04-09,06:00:00Z
958,2017,3,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2017-04-16,15:00:00Z
959,2017,4,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2017-04-30,12:00:00Z
960,2017,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2017-05-14,12:00:00Z
961,2017,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2017-05-28,12:00:00Z
962,2017,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2017-06-11,18:00:00Z
963,2017,8,baku,Azerbaijan Grand Prix,http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,40.3725,49.8533,Baku,Azerbaijan,2017-06-25,13:00:00Z
964,2017,9,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2017-07-09,12:00:00Z
965,2017,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2017_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2017-07-16,12:00:00Z
966,2017,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2017-07-30,12:00:00Z
967,2017,12,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2017-08-27,12:00:00Z
968,2017,13,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2017-09-03,12:00:00Z
969,2017,14,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2017-09-17,12:00:00Z
970,2017,15,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2017-10-01,07:00:00Z
971,2017,16,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2017-10-08,05:00:00Z
972,2017,17,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2017-10-22,19:00:00Z
973,2017,18,rodriguez,Mexican Grand Prix,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2017-10-29,19:00:00Z
974,2017,19,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2017-11-12,16:00:00Z
975,2017,20,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2017-11-26,13:00:00Z
976,2018,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2018-03-25,05:10:00Z
977,2018,2,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2018-04-08,15:10:00Z
978,2018,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2018-04-15,06:10:00Z
979,2018,4,baku,Azerbaijan Grand Prix,http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,40.3725,49.8533,Baku,Azerbaijan,2018-04-29,12:10:00Z
980,2018,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2018-05-13,13:10:00Z
981,2018,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2018-05-27,13:10:00Z
982,2018,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2018-06-10,18:10:00Z
983,2018,8,ricard,French Grand Prix,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,43.2506,5.79167,Le Castellet,France,2018-06-24,14:10:00Z
984,2018,9,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2018-07-01,13:10:00Z
985,2018,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2018_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2018-07-08,13:10:00Z
986,2018,11,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2018_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2018-07-22,13:10:00Z
987,2018,12,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2018-07-29,13:10:00Z
988,2018,13,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2018-08-26,13:10:00Z
989,2018,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2018-09-02,13:10:00Z
990,2018,15,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2018-09-16,12:10:00Z
991,2018,16,sochi,Russian Grand Prix,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,43.4057,39.9578,Sochi,Russia,2018-09-30,11:10:00Z
992,2018,17,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2018-10-07,05:10:00Z
993,2018,18,americas,United States Grand Prix,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,30.1328,-97.6411,Austin,USA,2018-10-21,18:10:00Z
994,2018,19,rodriguez,Mexican Grand Prix,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,19.4042,-99.0907,Mexico City,Mexico,2018-10-28,19:10:00Z
995,2018,20,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2018-11-11,17:10:00Z
996,2018,21,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2018-11-25,13:10:00Z
