,season,Round,date,circuit_id,driver,DATE_of_birth,nationality,constructor,GriD,tIME,Status,points,podium
4558,1972,1,1972-01-23,galvez,hulme,1936-06-18,New Zealander,mclaren,4,7105060.0,Finished,6,2
4559,1972,1,1972-01-23,galvez,ickx,1945-01-01,Belgian,ferrari,8,7138490.0,Finished,4,3
4560,1972,1,1972-01-23,galvez,regazzoni,1939-09-05,Swiss,ferrari,6,7145820.0,Finished,3,4
4561,1972,1,1972-01-23,galvez,schenken,1943-09-26,Australian,surtees,11,7148210.0,Finished,2,5
4562,1972,1,1972-01-23,galvez,peterson,1944-02-14,Swedish,march,10,,+1 Lap,1,6
4563,1972,1,1972-01-23,galvez,reutemann,1942-04-12,Argentine,brabham,1,,+2 Laps,0,7
4564,1972,1,1972-01-23,galvez,pescarolo,1942-09-25,French,march,15,,+2 Laps,0,8
4565,1972,1,1972-01-23,galvez,ganley,1941-12-24,New Zealander,brm,13,,+2 Laps,0,9
4566,1972,1,1972-01-23,galvez,marko,1943-04-27,Austrian,brm,19,,+2 Laps,0,10
4567,1972,1,1972-01-23,galvez,lauda,1949-02-22,Austrian,march,22,,+2 Laps,0,11
4568,1972,1,1972-01-23,galvez,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,5,,Suspension,0,12
4569,1972,1,1972-01-23,galvez,cevert,1944-02-25,French,tyrrell,17,,Gearbox,0,13
4570,1972,1,1972-01-23,galvez,wisell,1941-09-30,Swedish,brm,7,,Water leak,0,14
4571,1972,1,1972-01-23,galvez,revson,1939-02-27,American,mclaren,3,,Engine,0,15
4572,1972,1,1972-01-23,galvez,mario_andretti,1940-02-28,American,ferrari,9,,Engine,0,16
4573,1972,1,1972-01-23,galvez,adamich,1941-10-03,Italian,surtees,14,,Fuel system,0,17
4574,1972,1,1972-01-23,galvez,hill,1929-02-15,British,brabham,16,,Fuel pump,0,18
4575,1972,1,1972-01-23,galvez,walker,1941-06-10,Australian,team_lotus,20,,Disqualified,0,19
4576,1972,1,1972-01-23,galvez,gethin,1940-02-21,British,brm,18,,Oil leak,0,20
4577,1972,1,1972-01-23,galvez,roig,1932-10-29,Spanish,brm,21,,Accident,0,21
4578,1972,1,1972-01-23,galvez,amon,1943-07-20,New Zealander,matra,12,,Withdrew,0,22
4579,1972,2,1972-03-04,kyalami,hulme,1936-06-18,New Zealander,mclaren,5,6349100.0,Finished,9,1
4580,1972,2,1972-03-04,kyalami,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,3,6363200.0,Finished,6,2
4581,1972,2,1972-03-04,kyalami,revson,1939-02-27,American,mclaren,12,6374900.0,Finished,4,3
4582,1972,2,1972-03-04,kyalami,mario_andretti,1940-02-28,American,ferrari,6,6387600.0,Finished,3,4
4583,1972,2,1972-03-04,kyalami,peterson,1944-02-14,Swedish,march,9,6398100.0,Finished,2,5
4584,1972,2,1972-03-04,kyalami,hill,1929-02-15,British,brabham,14,,+1 Lap,1,6
4585,1972,2,1972-03-04,kyalami,lauda,1949-02-22,Austrian,march,21,,+1 Lap,0,7
4586,1972,2,1972-03-04,kyalami,ickx,1945-01-01,Belgian,ferrari,7,,+1 Lap,0,8
4587,1972,2,1972-03-04,kyalami,cevert,1944-02-25,French,tyrrell,8,,+1 Lap,0,9
4588,1972,2,1972-03-04,kyalami,walker,1941-06-10,Australian,team_lotus,19,,+1 Lap,0,10
4589,1972,2,1972-03-04,kyalami,pescarolo,1942-09-25,French,march,22,,+1 Lap,0,11
4590,1972,2,1972-03-04,kyalami,regazzoni,1939-09-05,Swiss,ferrari,2,,+2 Laps,0,12
4591,1972,2,1972-03-04,kyalami,stommelen,1943-07-11,German,march,25,,+2 Laps,0,13
4592,1972,2,1972-03-04,kyalami,marko,1943-04-27,Austrian,brm,23,,+3 Laps,0,14
4593,1972,2,1972-03-04,kyalami,amon,1943-07-20,New Zealander,matra,13,,+3 Laps,0,15
4594,1972,2,1972-03-04,kyalami,love,1924-12-07,Rhodesian,surtees,26,,Spun off,0,16
4595,1972,2,1972-03-04,kyalami,pace,1944-10-06,Brazilian,march,24,,+6 Laps,0,17
4596,1972,2,1972-03-04,kyalami,ganley,1941-12-24,New Zealander,brm,16,,Not classified,0,18
4597,1972,2,1972-03-04,kyalami,adamich,1941-10-03,Italian,surtees,20,,Not classified,0,19
4598,1972,2,1972-03-04,kyalami,gethin,1940-02-21,British,brm,18,,Not classified,0,20
4599,1972,2,1972-03-04,kyalami,beltoise,1937-04-26,French,brm,11,,Engine,0,21
4600,1972,2,1972-03-04,kyalami,stewart,1939-06-11,British,tyrrell,1,,Gearbox,0,22
4601,1972,2,1972-03-04,kyalami,hailwood,1940-04-02,British,surtees,4,,Suspension,0,23
4602,1972,2,1972-03-04,kyalami,reutemann,1942-04-12,Argentine,brabham,15,,Fuel system,0,24
4603,1972,2,1972-03-04,kyalami,schenken,1943-09-26,Australian,surtees,10,,Engine,0,25
4604,1972,2,1972-03-04,kyalami,charlton,1936-10-27,South African,team_lotus,17,,Fuel pump,0,26
4605,1972,3,1972-05-01,jarama,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,3,7421200.0,Finished,9,1
4606,1972,3,1972-05-01,jarama,ickx,1945-01-01,Belgian,ferrari,1,7440120.0,Finished,6,2
4607,1972,3,1972-05-01,jarama,regazzoni,1939-09-05,Swiss,ferrari,8,,+1 Lap,4,3
4608,1972,3,1972-05-01,jarama,adamich,1941-10-03,Italian,surtees,13,,+1 Lap,3,4
4609,1972,3,1972-05-01,jarama,revson,1939-02-27,American,mclaren,11,,+1 Lap,2,5
4610,1972,3,1972-05-01,jarama,pace,1944-10-06,Brazilian,march,16,,+1 Lap,1,6
4611,1972,3,1972-05-01,jarama,wilson_fittipaldi,1943-12-25,Brazilian,brabham,14,,+2 Laps,0,7
4612,1972,3,1972-05-01,jarama,schenken,1943-09-26,Australian,surtees,18,,+2 Laps,0,8
4613,1972,3,1972-05-01,jarama,walker,1941-06-10,Australian,team_lotus,24,,+3 Laps,0,9
4614,1972,3,1972-05-01,jarama,hill,1929-02-15,British,brabham,23,,+4 Laps,0,10
4615,1972,3,1972-05-01,jarama,pescarolo,1942-09-25,French,march,19,,+4 Laps,0,11
4616,1972,3,1972-05-01,jarama,stewart,1939-06-11,British,tyrrell,4,,Accident,0,12
4617,1972,3,1972-05-01,jarama,amon,1943-07-20,New Zealander,matra,6,,Gearbox,0,13
4618,1972,3,1972-05-01,jarama,cevert,1944-02-25,French,tyrrell,12,,Ignition,0,14
4619,1972,3,1972-05-01,jarama,gethin,1940-02-21,British,brm,21,,Engine,0,15
4620,1972,3,1972-05-01,jarama,hulme,1936-06-18,New Zealander,mclaren,2,,Gearbox,0,16
4621,1972,3,1972-05-01,jarama,ganley,1941-12-24,New Zealander,brm,20,,Engine,0,17
4622,1972,3,1972-05-01,jarama,wisell,1941-09-30,Swedish,brm,10,,Accident,0,18
4623,1972,3,1972-05-01,jarama,mario_andretti,1940-02-28,American,ferrari,5,,Oil pressure,0,19
4624,1972,3,1972-05-01,jarama,hailwood,1940-04-02,British,surtees,15,,Electrical,0,20
4625,1972,3,1972-05-01,jarama,peterson,1944-02-14,Swedish,march,9,,Fuel leak,0,21
4626,1972,3,1972-05-01,jarama,stommelen,1943-07-11,German,march,17,,Accident,0,22
4627,1972,3,1972-05-01,jarama,beltoise,1937-04-26,French,brm,7,,Gearbox,0,23
4628,1972,3,1972-05-01,jarama,lauda,1949-02-22,Austrian,march,25,,Differential,0,24
4629,1972,3,1972-05-01,jarama,roig,1932-10-29,Spanish,brm,22,,Accident,0,25
4630,1972,3,1972-05-01,jarama,beuttler,1940-04-13,British,march,0,,Did not qualify,0,26
4631,1972,4,1972-05-14,monaco,beltoise,1937-04-26,French,brm,4,8815300.0,Finished,9,1
4632,1972,4,1972-05-14,monaco,ickx,1945-01-01,Belgian,ferrari,2,8853500.0,Finished,6,2
4633,1972,4,1972-05-14,monaco,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,1,,+1 Lap,4,3
4634,1972,4,1972-05-14,monaco,stewart,1939-06-11,British,tyrrell,8,,+2 Laps,3,4
4635,1972,4,1972-05-14,monaco,redman,1937-03-09,British,mclaren,10,,+3 Laps,2,5
4636,1972,4,1972-05-14,monaco,amon,1943-07-20,New Zealander,matra,6,,+3 Laps,1,6
4637,1972,4,1972-05-14,monaco,adamich,1941-10-03,Italian,surtees,18,,+3 Laps,0,7
4638,1972,4,1972-05-14,monaco,marko,1943-04-27,Austrian,brm,17,,+3 Laps,0,8
4639,1972,4,1972-05-14,monaco,wilson_fittipaldi,1943-12-25,Brazilian,brabham,21,,+3 Laps,0,9
4640,1972,4,1972-05-14,monaco,stommelen,1943-07-11,German,march,25,,+3 Laps,0,10
4641,1972,4,1972-05-14,monaco,peterson,1944-02-14,Swedish,march,15,,+4 Laps,0,11
4642,1972,4,1972-05-14,monaco,hill,1929-02-15,British,brabham,20,,+4 Laps,0,12
4643,1972,4,1972-05-14,monaco,beuttler,1940-04-13,British,march,23,,+4 Laps,0,13
4644,1972,4,1972-05-14,monaco,walker,1941-06-10,Australian,team_lotus,14,,+5 Laps,0,14
4645,1972,4,1972-05-14,monaco,hulme,1936-06-18,New Zealander,mclaren,7,,+6 Laps,0,15
4646,1972,4,1972-05-14,monaco,lauda,1949-02-22,Austrian,march,22,,+6 Laps,0,16
4647,1972,4,1972-05-14,monaco,pace,1944-10-06,Brazilian,march,24,,+8 Laps,0,17
4648,1972,4,1972-05-14,monaco,cevert,1944-02-25,French,tyrrell,12,,Not classified,0,18
4649,1972,4,1972-05-14,monaco,pescarolo,1942-09-25,French,march,9,,Accident,0,19
4650,1972,4,1972-05-14,monaco,regazzoni,1939-09-05,Swiss,ferrari,3,,Accident,0,20
4651,1972,4,1972-05-14,monaco,hailwood,1940-04-02,British,surtees,11,,Accident,0,21
4652,1972,4,1972-05-14,monaco,ganley,1941-12-24,New Zealander,brm,20,,Accident,0,22
4653,1972,4,1972-05-14,monaco,schenken,1943-09-26,Australian,surtees,13,,Accident,0,23
4654,1972,4,1972-05-14,monaco,gethin,1940-02-21,British,brm,5,,Accident,0,24
4655,1972,4,1972-05-14,monaco,wisell,1941-09-30,Swedish,brm,16,,Engine,0,25
4656,1972,5,1972-06-04,nivelles,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,1,6247300.0,Finished,9,1
4657,1972,5,1972-06-04,nivelles,cevert,1944-02-25,French,tyrrell,5,6273900.0,Finished,6,2
4658,1972,5,1972-06-04,nivelles,hulme,1936-06-18,New Zealander,mclaren,3,6305400.0,Finished,4,3
4659,1972,5,1972-06-04,nivelles,hailwood,1940-04-02,British,surtees,8,6319300.0,Finished,3,4
4660,1972,5,1972-06-04,nivelles,pace,1944-10-06,Brazilian,march,11,,+1 Lap,2,5
4661,1972,5,1972-06-04,nivelles,amon,1943-07-20,New Zealander,matra,13,,+1 Lap,1,6
4662,1972,5,1972-06-04,nivelles,revson,1939-02-27,American,mclaren,7,,+2 Laps,0,7
4663,1972,5,1972-06-04,nivelles,ganley,1941-12-24,New Zealander,brm,15,,+2 Laps,0,8
4664,1972,5,1972-06-04,nivelles,peterson,1944-02-14,Swedish,march,14,,+2 Laps,0,9
4665,1972,5,1972-06-04,nivelles,marko,1943-04-27,Austrian,brm,23,,+2 Laps,0,10
4666,1972,5,1972-06-04,nivelles,stommelen,1943-07-11,German,march,20,,+2 Laps,0,11
4667,1972,5,1972-06-04,nivelles,lauda,1949-02-22,Austrian,march,25,,+3 Laps,0,12
4668,1972,5,1972-06-04,nivelles,reutemann,1942-04-12,Argentine,brabham,9,,+4 Laps,0,13
4669,1972,5,1972-06-04,nivelles,walker,1941-06-10,Australian,team_lotus,12,,+6 Laps,0,14
4670,1972,5,1972-06-04,nivelles,hill,1929-02-15,British,brabham,16,,Suspension,0,15
4671,1972,5,1972-06-04,nivelles,pescarolo,1942-09-25,French,march,19,,Not classified,0,16
4672,1972,5,1972-06-04,nivelles,regazzoni,1939-09-05,Swiss,ferrari,2,,Accident,0,17
4673,1972,5,1972-06-04,nivelles,adamich,1941-10-03,Italian,surtees,10,,Engine,0,18
4674,1972,5,1972-06-04,nivelles,galli,1940-10-02,Italian,tecno,24,,Accident,0,19
4675,1972,5,1972-06-04,nivelles,ickx,1945-01-01,Belgian,ferrari,4,,Injection,0,20
4676,1972,5,1972-06-04,nivelles,beuttler,1940-04-13,British,march,22,,Halfshaft,0,21
4677,1972,5,1972-06-04,nivelles,wilson_fittipaldi,1943-12-25,Brazilian,brabham,18,,Gearbox,0,22
4678,1972,5,1972-06-04,nivelles,gethin,1940-02-21,British,brm,17,,Fuel pump,0,23
4679,1972,5,1972-06-04,nivelles,beltoise,1937-04-26,French,brm,6,,Overheating,0,24
4680,1972,5,1972-06-04,nivelles,schenken,1943-09-26,Australian,surtees,21,,Overheating,0,25
4681,1972,6,1972-07-02,charade,stewart,1939-06-11,British,tyrrell,3,6742500.0,Finished,9,1
4682,1972,6,1972-07-02,charade,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,8,6770200.0,Finished,6,2
4683,1972,6,1972-07-02,charade,amon,1943-07-20,New Zealander,matra,1,6774400.0,Finished,4,3
4684,1972,6,1972-07-02,charade,cevert,1944-02-25,French,tyrrell,7,6791800.0,Finished,3,4
4685,1972,6,1972-07-02,charade,peterson,1944-02-14,Swedish,march,9,6799300.0,Finished,2,5
4686,1972,6,1972-07-02,charade,hailwood,1940-04-02,British,surtees,10,6838600.0,Finished,1,6
4687,1972,6,1972-07-02,charade,hulme,1936-06-18,New Zealander,mclaren,2,6850600.0,Finished,0,7
4688,1972,6,1972-07-02,charade,wilson_fittipaldi,1943-12-25,Brazilian,brabham,14,6887600.0,Finished,0,8
4689,1972,6,1972-07-02,charade,redman,1937-03-09,British,mclaren,13,6918000.0,Finished,0,9
4690,1972,6,1972-07-02,charade,hill,1929-02-15,British,brabham,20,6922000.0,Finished,0,10
4691,1972,6,1972-07-02,charade,ickx,1945-01-01,Belgian,ferrari,4,,+1 Lap,0,11
4692,1972,6,1972-07-02,charade,reutemann,1942-04-12,Argentine,brabham,17,,+1 Lap,0,12
4693,1972,6,1972-07-02,charade,galli,1940-10-02,Italian,ferrari,19,,+1 Lap,0,13
4694,1972,6,1972-07-02,charade,adamich,1941-10-03,Italian,surtees,12,,+1 Lap,0,14
4695,1972,6,1972-07-02,charade,beltoise,1937-04-26,French,brm,24,,+1 Lap,0,15
4696,1972,6,1972-07-02,charade,stommelen,1943-07-11,German,march,15,,+1 Lap,0,16
4697,1972,6,1972-07-02,charade,schenken,1943-09-26,Australian,surtees,5,,+2 Laps,0,17
4698,1972,6,1972-07-02,charade,walker,1941-06-10,Australian,team_lotus,22,,Halfshaft,0,18
4699,1972,6,1972-07-02,charade,beuttler,1940-04-13,British,march,23,,Out of fuel,0,19
4700,1972,6,1972-07-02,charade,depailler,1944-08-09,French,tyrrell,16,,Not classified,0,20
4701,1972,6,1972-07-02,charade,wisell,1941-09-30,Swedish,brm,18,,Gearbox,0,21
4702,1972,6,1972-07-02,charade,pace,1944-10-06,Brazilian,march,11,,Engine,0,22
4703,1972,6,1972-07-02,charade,marko,1943-04-27,Austrian,brm,6,,Eye injury,0,23
4704,1972,6,1972-07-02,charade,lauda,1949-02-22,Austrian,march,21,,Halfshaft,0,24
4705,1972,6,1972-07-02,charade,charlton,1936-10-27,South African,team_lotus,0,,Did not qualify,0,25
4706,1972,7,1972-07-15,brands_hatch,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,2,6470200.0,Finished,9,1
4707,1972,7,1972-07-15,brands_hatch,stewart,1939-06-11,British,tyrrell,4,6474300.0,Finished,6,2
4708,1972,7,1972-07-15,brands_hatch,revson,1939-02-27,American,mclaren,3,6542700.0,Finished,4,3
4709,1972,7,1972-07-15,brands_hatch,amon,1943-07-20,New Zealander,matra,17,,+1 Lap,3,4
4710,1972,7,1972-07-15,brands_hatch,hulme,1936-06-18,New Zealander,mclaren,11,,+1 Lap,2,5
4711,1972,7,1972-07-15,brands_hatch,merzario,1943-03-11,Italian,ferrari,9,,+1 Lap,1,6
4712,1972,7,1972-07-15,brands_hatch,peterson,1944-02-14,Swedish,march,8,,Spun off,0,7
4713,1972,7,1972-07-15,brands_hatch,reutemann,1942-04-12,Argentine,brabham,10,,+3 Laps,0,8
4714,1972,7,1972-07-15,brands_hatch,lauda,1949-02-22,Austrian,march,19,,+3 Laps,0,9
4715,1972,7,1972-07-15,brands_hatch,stommelen,1943-07-11,German,march,25,,+5 Laps,0,10
4716,1972,7,1972-07-15,brands_hatch,beltoise,1937-04-26,French,brm,6,,+6 Laps,0,11
4717,1972,7,1972-07-15,brands_hatch,wilson_fittipaldi,1943-12-25,Brazilian,brabham,22,,Suspension,0,12
4718,1972,7,1972-07-15,brands_hatch,beuttler,1940-04-13,British,march,23,,+7 Laps,0,13
4719,1972,7,1972-07-15,brands_hatch,schenken,1943-09-26,Australian,surtees,5,,Suspension,0,14
4720,1972,7,1972-07-15,brands_hatch,cevert,1944-02-25,French,tyrrell,12,,Spun off,0,15
4721,1972,7,1972-07-15,brands_hatch,walker,1941-06-10,Australian,team_lotus,15,,Suspension,0,16
4722,1972,7,1972-07-15,brands_hatch,ickx,1945-01-01,Belgian,ferrari,1,,Oil pressure,0,17
4723,1972,7,1972-07-15,brands_hatch,hill,1929-02-15,British,brabham,21,,Spun off,0,18
4724,1972,7,1972-07-15,brands_hatch,pace,1944-10-06,Brazilian,march,13,,Differential,0,19
4725,1972,7,1972-07-15,brands_hatch,oliver,1942-08-14,British,brm,14,,Suspension,0,20
4726,1972,7,1972-07-15,brands_hatch,hailwood,1940-04-02,British,surtees,7,,Gearbox,0,21
4727,1972,7,1972-07-15,brands_hatch,charlton,1936-10-27,South African,team_lotus,24,,Gearbox,0,22
4728,1972,7,1972-07-15,brands_hatch,galli,1940-10-02,Italian,tecno,18,,Spun off,0,23
4729,1972,7,1972-07-15,brands_hatch,pescarolo,1942-09-25,French,politoys,26,,Accident,0,24
4730,1972,7,1972-07-15,brands_hatch,gethin,1940-02-21,British,brm,16,,Engine,0,25
4731,1972,7,1972-07-15,brands_hatch,adamich,1941-10-03,Italian,surtees,20,,Accident,0,26
4732,1972,8,1972-07-30,nurburgring,ickx,1945-01-01,Belgian,ferrari,1,6132300.0,Finished,9,1
4733,1972,8,1972-07-30,nurburgring,regazzoni,1939-09-05,Swiss,ferrari,7,6180600.0,Finished,6,2
4734,1972,8,1972-07-30,nurburgring,peterson,1944-02-14,Swedish,march,4,6199000.0,Finished,4,3
4735,1972,8,1972-07-30,nurburgring,ganley,1941-12-24,New Zealander,brm,18,6272500.0,Finished,3,4
4736,1972,8,1972-07-30,nurburgring,redman,1937-03-09,British,mclaren,19,6288000.0,Finished,2,5
4737,1972,8,1972-07-30,nurburgring,hill,1929-02-15,British,brabham,15,6311900.0,Finished,1,6
4738,1972,8,1972-07-30,nurburgring,wilson_fittipaldi,1943-12-25,Brazilian,brabham,21,6312400.0,Finished,0,7
4739,1972,8,1972-07-30,nurburgring,beuttler,1940-04-13,British,march,27,6443000.0,Finished,0,8
4740,1972,8,1972-07-30,nurburgring,beltoise,1937-04-26,French,brm,13,6452500.0,Finished,0,9
4741,1972,8,1972-07-30,nurburgring,cevert,1944-02-25,French,tyrrell,5,6476000.0,Finished,0,10
4742,1972,8,1972-07-30,nurburgring,stewart,1939-06-11,British,tyrrell,2,,Collision,0,11
4743,1972,8,1972-07-30,nurburgring,merzario,1943-03-11,Italian,ferrari,22,,+1 Lap,0,12
4744,1972,8,1972-07-30,nurburgring,adamich,1941-10-03,Italian,surtees,20,,+1 Lap,0,13
4745,1972,8,1972-07-30,nurburgring,schenken,1943-09-26,Australian,surtees,12,,+1 Lap,0,14
4746,1972,8,1972-07-30,nurburgring,amon,1943-07-20,New Zealander,matra,8,,+1 Lap,0,15
4747,1972,8,1972-07-30,nurburgring,pace,1944-10-06,Brazilian,march,11,,Not classified,0,16
4748,1972,8,1972-07-30,nurburgring,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,3,,Gearbox,0,17
4749,1972,8,1972-07-30,nurburgring,pescarolo,1942-09-25,French,march,9,,Accident,0,18
4750,1972,8,1972-07-30,nurburgring,hulme,1936-06-18,New Zealander,mclaren,10,,Engine,0,19
4751,1972,8,1972-07-30,nurburgring,hailwood,1940-04-02,British,surtees,16,,Suspension,0,20
4752,1972,8,1972-07-30,nurburgring,reutemann,1942-04-12,Argentine,brabham,6,,Differential,0,21
4753,1972,8,1972-07-30,nurburgring,stommelen,1943-07-11,German,march,14,,Electrical,0,22
4754,1972,8,1972-07-30,nurburgring,walker,1941-06-10,Australian,team_lotus,23,,Oil leak,0,23
4755,1972,8,1972-07-30,nurburgring,lauda,1949-02-22,Austrian,march,24,,Oil leak,0,24
4756,1972,8,1972-07-30,nurburgring,bell,1941-10-31,British,tecno,25,,Engine,0,25
4757,1972,8,1972-07-30,nurburgring,charlton,1936-10-27,South African,team_lotus,26,,Physical,0,26
4758,1972,8,1972-07-30,nurburgring,wisell,1941-09-30,Swedish,brm,17,,Engine,0,27
4759,1972,9,1972-08-13,red_bull_ring,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,1,5356660.0,Finished,9,1
4760,1972,9,1972-08-13,red_bull_ring,hulme,1936-06-18,New Zealander,mclaren,7,5357840.0,Finished,6,2
4761,1972,9,1972-08-13,red_bull_ring,revson,1939-02-27,American,mclaren,4,5393190.0,Finished,4,3
4762,1972,9,1972-08-13,red_bull_ring,hailwood,1940-04-02,British,surtees,12,5401420.0,Finished,3,4
4763,1972,9,1972-08-13,red_bull_ring,amon,1943-07-20,New Zealander,matra,6,5402300.0,Finished,2,5
4764,1972,9,1972-08-13,red_bull_ring,ganley,1941-12-24,New Zealander,brm,10,5417850.0,Finished,1,6
4765,1972,9,1972-08-13,red_bull_ring,stewart,1939-06-11,British,tyrrell,3,5425750.0,Finished,0,7
4766,1972,9,1972-08-13,red_bull_ring,beltoise,1937-04-26,French,brm,21,5438110.0,Finished,0,8
4767,1972,9,1972-08-13,red_bull_ring,cevert,1944-02-25,French,tyrrell,20,,+1 Lap,0,9
4768,1972,9,1972-08-13,red_bull_ring,lauda,1949-02-22,Austrian,march,22,,+1 Lap,0,10
4769,1972,9,1972-08-13,red_bull_ring,schenken,1943-09-26,Australian,surtees,8,,+2 Laps,0,11
4770,1972,9,1972-08-13,red_bull_ring,peterson,1944-02-14,Swedish,march,11,,+2 Laps,0,12
4771,1972,9,1972-08-13,red_bull_ring,gethin,1940-02-21,British,brm,16,,+3 Laps,0,13
4772,1972,9,1972-08-13,red_bull_ring,adamich,1941-10-03,Italian,surtees,13,,+3 Laps,0,14
4773,1972,9,1972-08-13,red_bull_ring,stommelen,1943-07-11,German,march,17,,Engine,0,15
4774,1972,9,1972-08-13,red_bull_ring,pace,1944-10-06,Brazilian,march,18,,Not classified,0,16
4775,1972,9,1972-08-13,red_bull_ring,galli,1940-10-02,Italian,tecno,23,,Oil leak,0,17
4776,1972,9,1972-08-13,red_bull_ring,hill,1929-02-15,British,brabham,14,,Injection,0,18
4777,1972,9,1972-08-13,red_bull_ring,wilson_fittipaldi,1943-12-25,Brazilian,brabham,15,,Brakes,0,19
4778,1972,9,1972-08-13,red_bull_ring,beuttler,1940-04-13,British,march,24,,Fuel system,0,20
4779,1972,9,1972-08-13,red_bull_ring,migault,1944-12-04,French,connew,25,,Suspension,0,21
4780,1972,9,1972-08-13,red_bull_ring,ickx,1945-01-01,Belgian,ferrari,9,,Fuel system,0,22
4781,1972,9,1972-08-13,red_bull_ring,reutemann,1942-04-12,Argentine,brabham,5,,Injection,0,23
4782,1972,9,1972-08-13,red_bull_ring,regazzoni,1939-09-05,Swiss,ferrari,2,,Fuel system,0,24
4783,1972,9,1972-08-13,red_bull_ring,walker,1941-06-10,Australian,team_lotus,19,,Engine,0,25
4784,1972,10,1972-09-10,monza,emerson_fittipaldi,1946-12-12,Brazilian,team_lotus,4,5398400.0,Finished,9,1
4785,1972,10,1972-09-10,monza,hailwood,1940-04-02,British,surtees,9,5412900.0,Finished,6,2
4786,1972,10,1972-09-10,monza,hulme,1936-06-18,New Zealander,mclaren,5,5422200.0,Finished,4,3
4787,1972,10,1972-09-10,monza,revson,1939-02-27,American,mclaren,8,5434100.0,Finished,3,4
4788,1972,10,1972-09-10,monza,hill,1929-02-15,British,brabham,13,5464000.0,Finished,2,5
4789,1972,10,1972-09-10,monza,gethin,1940-02-21,British,brm,12,5480300.0,Finished,1,6
4790,1972,10,1972-09-10,monza,mario_andretti,1940-02-28,American,ferrari,7,,+1 Lap,0,7
4791,1972,10,1972-09-10,monza,beltoise,1937-04-26,French,brm,16,,+1 Lap,0,8
4792,1972,10,1972-09-10,monza,peterson,1944-02-14,Swedish,march,24,,+1 Lap,0,9
4793,1972,10,1972-09-10,monza,beuttler,1940-04-13,British,march,25,,+1 Lap,0,10
4794,1972,10,1972-09-10,monza,ganley,1941-12-24,New Zealander,brm,17,,+3 Laps,0,11
4795,1972,10,1972-09-10,monza,wisell,1941-09-30,Swedish,brm,10,,+4 Laps,0,12
4796,1972,10,1972-09-10,monza,lauda,1949-02-22,Austrian,march,20,,+5 Laps,0,13
4797,1972,10,1972-09-10,monza,ickx,1945-01-01,Belgian,ferrari,1,,Electrical,0,14
4798,1972,10,1972-09-10,monza,amon,1943-07-20,New Zealander,matra,2,,Brakes,0,15
4799,1972,10,1972-09-10,monza,adamich,1941-10-03,Italian,surtees,21,,Brakes,0,16
4800,1972,10,1972-09-10,monza,wilson_fittipaldi,1943-12-25,Brazilian,brabham,19,,Suspension,0,17
4801,1972,10,1972-09-10,monza,surtees,1934-02-11,British,surtees,22,,Fuel system,0,18
4802,1972,10,1972-09-10,monza,schenken,1943-09-26,Australian,surtees,15,,Spun off,0,19
4803,1972,10,1972-09-10,monza,regazzoni,1939-09-05,Swiss,ferrari,4,,Collision,0,20
4804,1972,10,1972-09-10,monza,pace,1944-10-06,Brazilian,march,18,,Collision,0,21
4805,1972,10,1972-09-10,monza,reutemann,1942-04-12,Argentine,brabham,11,,Suspension,0,22
4806,1972,10,1972-09-10,monza,cevert,1944-02-25,French,tyrrell,14,,Engine,0,23
4807,1972,10,1972-09-10,monza,galli,1940-10-02,Italian,tecno,23,,Engine,0,24
4808,1972,10,1972-09-10,monza,stewart,1939-06-11,British,tyrrell,3,,Clutch,0,25
4809,1972,10,1972-09-10,monza,pescarolo,1942-09-25,French,march,0,,Did not qualify,0,26
4810,1972,10,1972-09-10,monza,bell,1941-10-31,British,tecno,0,,Did not qualify,0,27
